Country,State,Observation Date,Clouds,Precipitation,Temperature (F),Number Seen in 10 s,Different Colors,Location,Grassy,Is the Grass Mowed?,Fertilized,Weed Killer,Pesticides
US,MA,6/26/08 22:30,Partly cloudy,Misty,66,3,1,Suburban/rural mix,Yes,1-2 times a month,Yes,No,No
US,MA,7/5/08 22:45,Cloudy,None,66,4,1,Suburban/rural mix,Yes,1-2 times a month,Yes,No,No
US,MA,7/11/08 21:15,Partly cloudy,None,72,5,2,Suburban/rural mix,Yes,1-2 times a month,Yes,No,No
US,MA,7/17/08 21:00,Partly cloudy,None,75,3,1,Suburban/rural mix,Yes,1-2 times a month,Yes,No,No
US,MA,8/8/08 21:00,Cloudy,None,63,0,0,Suburban/rural mix,Yes,1-2 times a month,Yes,No,No
US,MA,5/31/09 22:00,Clear,None,60,0,0,Suburban/rural mix,Yes,1-2 times a month,Yes,No,No
US,MA,6/7/09 20:45,Cloudy,None,66,3,1,Suburban/rural mix,Yes,1-2 times a month,Yes,No,No
US,MA,6/14/09 22:00,Partly cloudy,None,56,3,2,Suburban/rural mix,Yes,1-2 times a month,Yes,No,No
US,MA,6/21/09 21:00,Cloudy,Light rain,62,0,0,Suburban/rural mix,Yes,1-2 times a month,Yes,No,No
US,MA,6/28/09 21:00,Cloudy,Light rain,64,4,1,Suburban/rural mix,Yes,1-2 times a month,Yes,No,No
US,MA,6/8/08 22:15,Clear,None,84,1,1,Suburban/rural mix,Yes,1-2 times a month,No,No,No
US,MA,6/19/08 21:00,Clear,None,65,2,1,Suburban/rural mix,Yes,1-2 times a month,No,No,No
US,MA,7/20/08 22:45,Cloudy,None,73,0,0,Suburban/rural mix,Yes,1-2 times a month,No,No,No
US,MA,8/3/08 20:30,Clear,None,72,2,1,Suburban/rural mix,Yes,1-2 times a month,No,No,No
US,MA,6/15/08 2:15,Cloudy,None,67,5,1,,NULL,,,,
US,MA,6/6/08 21:30,Cloudy,None,58,5,0,Rural: open area,Yes,Weekly,No,No,Trees
US,MA,6/11/08 21:30,Clear,None,75,4,1,Rural: open area,Yes,Weekly,No,No,Trees
US,MA,5/22/09 22:30,Partly cloudy,None,64,3,1,Rural: open area,NULL,No,No,No,No
US,MA,6/12/09 22:15,Clear,None,61,4,2,Rural: open area,NULL,No,No,No,No
US,MA,6/14/09 21:30,Clear,None,58,4,1,Rural: open area,NULL,No,No,No,No
US,MA,6/22/09 23:00,Cloudy,Misty,59,4,2,Rural: open area,NULL,No,No,No,No
US,MA,7/12/09 22:15,Clear,None,61,3,1,Rural: open area,NULL,No,No,No,No
US,MA,6/3/08 22:45,Cloudy,None,66,3,1,Suburb,Yes,1-2 times a month,No,No,No
US,MA,6/10/08 22:45,Partly cloudy,None,75,2,1,Suburb,Yes,1-2 times a month,No,No,No
US,MA,6/18/08 21:30,Cloudy,None,62,3,2,Suburb,Yes,1-2 times a month,No,No,No
US,MA,6/23/08 21:30,Partly cloudy,None,63,2,1,Suburb,Yes,1-2 times a month,No,No,No
US,MA,7/2/08 2:00,Clear,None,68,3,2,Suburb,Yes,1-2 times a month,No,No,No
US,MA,6/28/08 21:00,Cloudy,None,60,0,0,Suburban/rural mix,Yes,Weekly,Yes,No,Lawn
US,MA,6/11/09 23:30,Cloudy,Heavy rain,55,3,1,Suburban/rural mix,Yes,Weekly,Yes,No,Lawn
US,MA,5/29/08 21:00,Clear,None,62,0,0,Rural: open area,NULL,<3 times a year,No,No,No
US,MA,6/2/08 21:00,Partly cloudy,None,60,4,2,Rural: open area,NULL,<3 times a year,No,No,No
US,MA,6/8/08 21:30,Clear,None,81,4,2,Rural: open area,NULL,<3 times a year,No,No,No
US,MA,8/28/08 14:15,Clear,None,89,0,1,Rural: open area,NULL,<3 times a year,No,No,No
US,MA,6/1/08 20:45,Clear,None,69,0,0,Suburb,Yes,Weekly,Yes,No,No
US,MA,6/8/08 21:00,Clear,None,83,0,0,Suburb,Yes,Weekly,Yes,No,No
US,MA,6/29/08 21:15,Cloudy,Misty,72,4,1,Suburb,Yes,Weekly,Yes,No,No
US,MA,7/7/08 21:45,Clear,None,78,3,1,Suburb,Yes,Weekly,Yes,No,No
US,MA,8/3/08 22:45,Partly cloudy,Misty,65,3,2,Suburb,Yes,Weekly,Yes,No,No
US,MA,6/21/08 21:30,Clear,None,75,3,2,Suburban/rural mix,Yes,1-2 times a month,Yes,I don't know,Lawn
US,MA,6/22/08 21:30,Cloudy,Light rain,70,3,2,Suburban/rural mix,Yes,1-2 times a month,Yes,I don't know,Lawn
US,MA,6/23/08 22:15,Foggy,Misty,66,3,1,Suburban/rural mix,Yes,1-2 times a month,Yes,I don't know,Lawn
US,MA,6/24/08 23:00,Clear,None,57,2,1,Suburban/rural mix,Yes,1-2 times a month,Yes,I don't know,Lawn
US,MA,6/26/08 22:00,Clear,None,68,4,1,Suburban/rural mix,Yes,1-2 times a month,Yes,I don't know,Lawn
US,MA,6/27/08 22:00,Clear,None,70,4,2,Suburban/rural mix,Yes,1-2 times a month,Yes,I don't know,Lawn
US,MA,6/28/08 22:00,Foggy,Misty,67,0,0,Suburban/rural mix,Yes,1-2 times a month,Yes,I don't know,Lawn
US,MA,6/29/08 22:00,Clear,None,76,4,2,Suburban/rural mix,Yes,1-2 times a month,Yes,I don't know,Lawn
US,MA,6/30/08 21:30,Clear,None,70,3,2,Suburban/rural mix,Yes,1-2 times a month,Yes,I don't know,Lawn
US,MA,7/1/08 22:30,Clear,None,70,3,3,Suburban/rural mix,Yes,1-2 times a month,Yes,I don't know,Lawn
US,MA,7/15/08 22:00,Clear,None,70,2,1,Suburban/rural mix,Yes,1-2 times a month,Yes,I don't know,Lawn
US,MA,7/17/08 21:30,Clear,None,70,0,0,Suburban/rural mix,Yes,1-2 times a month,Yes,I don't know,Lawn
US,MA,7/26/08 21:15,Clear,None,70,2,1,Suburban/rural mix,Yes,1-2 times a month,Yes,I don't know,Lawn
US,MA,7/5/09 21:00,Partly cloudy,None,64,3,2,Suburban/rural mix,Yes,1-2 times a month,Yes,I don't know,Lawn
US,MA,7/6/09 21:30,Clear,None,64,0,0,Suburban/rural mix,Yes,1-2 times a month,Yes,I don't know,Lawn
US,MA,7/11/09 21:30,Cloudy,None,61,3,1,Suburban/rural mix,Yes,1-2 times a month,Yes,I don't know,Lawn
US,MA,7/12/09 22:15,Clear,None,61,3,2,Suburban/rural mix,Yes,1-2 times a month,Yes,I don't know,Lawn
US,MA,7/15/09 22:00,Cloudy,None,65,2,1,Suburban/rural mix,Yes,1-2 times a month,Yes,I don't know,Lawn
US,MA,7/16/09 21:45,Cloudy,None,70,2,1,Suburban/rural mix,Yes,1-2 times a month,Yes,I don't know,Lawn
US,MA,7/18/09 22:00,Clear,None,72,1,1,Suburban/rural mix,Yes,1-2 times a month,Yes,I don't know,Lawn
US,MA,6/1/08 21:00,Clear,None,64,0,0,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,MA,6/8/08 21:30,Partly cloudy,None,80,0,0,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,MA,6/15/08 22:00,Cloudy,Misty,59,1,3,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,MA,6/29/08 22:00,Foggy,None,71,0,>3,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,MA,7/13/08 21:00,Clear,None,74,2,>3,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,MA,7/20/08 21:30,Partly cloudy,None,70,2,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,MA,6/3/08 20:00,Partly cloudy,None,71,0,0,Rural: forest,Yes,Weekly,Yes,Yes,No
US,MA,6/11/08 20:15,Clear,None,78,0,0,Rural: forest,Yes,Weekly,Yes,Yes,No
US,MA,6/17/08 21:45,Cloudy,Light rain,61,0,0,Rural: forest,Yes,Weekly,Yes,Yes,No
US,MA,6/23/08 20:45,Cloudy,Light rain,71,3,1,Rural: forest,Yes,Weekly,Yes,Yes,No
US,MA,7/3/08 20:45,Cloudy,None,78,3,2,Rural: forest,Yes,Weekly,Yes,Yes,No
US,MA,7/9/08 21:00,Partly cloudy,None,78,4,2,Rural: forest,Yes,Weekly,Yes,Yes,No
US,MA,7/15/08 20:45,Partly cloudy,None,75,3,1,Rural: forest,Yes,Weekly,Yes,Yes,No
US,MA,7/30/08 21:30,Partly cloudy,None,71,0,0,Rural: forest,Yes,Weekly,Yes,Yes,No
US,MA,8/16/08 20:00,Clear,None,64,0,0,Rural: forest,Yes,Weekly,Yes,Yes,No
US,MA,6/23/08 21:45,Cloudy,Misty,64,1,1,Suburban/rural mix,Yes,1-2 times a month,No,No,No
US,MA,7/5/08 22:30,Clear,None,64,0,1,Suburban/rural mix,Yes,1-2 times a month,No,No,No
US,MA,7/17/08 22:00,Clear,None,73,2,1,Suburban/rural mix,Yes,1-2 times a month,No,No,No
US,MA,7/20/08 21:15,Foggy,None,70,3,1,Suburban/rural mix,Yes,1-2 times a month,No,No,No
US,MA,7/26/08 21:30,Clear,None,73,2,1,Suburban/rural mix,Yes,1-2 times a month,No,No,No
US,MA,8/4/08 22:00,Clear,None,70,0,0,Suburban/rural mix,Yes,1-2 times a month,No,No,No
US,MA,8/19/08 21:30,Clear,None,60,0,0,Suburban/rural mix,Yes,1-2 times a month,No,No,No
US,MA,8/23/08 23:00,Clear,None,64,0,0,Suburban/rural mix,Yes,1-2 times a month,No,No,No
US,MA,6/16/08 20:15,Cloudy,Misty,67,0,0,Rural: forest,NULL,No,No,No,No
US,MA,6/14/08 22:15,Partly cloudy,None,70,0,0,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,MA,7/5/08 21:15,Partly cloudy,None,70,3,2,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,MA,7/11/08 21:30,Partly cloudy,None,72,3,>3,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,MA,7/19/08 22:00,Clear,None,80,0,0,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,MA,6/2/08 22:15,Partly cloudy,None,68,0,0,Rural: forest,Yes,Weekly,Yes,No,No
US,MA,6/3/08 22:15,Partly cloudy,None,66,0,0,Rural: forest,Yes,Weekly,Yes,No,No
US,MA,6/8/08 22:00,Clear,None,90,3,3,Rural: forest,Yes,Weekly,Yes,No,No
US,MA,6/14/08 21:00,Cloudy,None,68,2,2,Rural: forest,Yes,Weekly,Yes,No,No
US,MA,6/19/08 21:30,Partly cloudy,None,68,3,3,Rural: forest,Yes,Weekly,Yes,No,No
US,MA,6/28/08 22:00,Cloudy,Misty,62,0,0,Rural: forest,Yes,Weekly,Yes,No,No
US,MA,6/29/08 20:30,Partly cloudy,Misty,78,4,2,Rural: forest,Yes,Weekly,Yes,No,No
US,MA,6/30/08 20:00,Partly cloudy,None,79,5,3,Rural: forest,Yes,Weekly,Yes,No,No
US,MA,6/29/09 21:30,Partly cloudy,None,69,3,3,Rural: forest,Yes,Weekly,Yes,No,No
US,MA,6/1/08 21:45,Clear,None,65,1,0,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,MA,6/8/08 21:30,Clear,None,78,5,2,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,MA,6/17/08 22:30,Clear,None,68,4,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,MA,6/22/08 22:00,Partly cloudy,None,66,5,3,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,MA,6/29/08 21:30,Partly cloudy,None,70,5,2,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,MA,7/6/08 21:30,Clear,None,68,5,2,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,MA,7/9/08 21:15,Partly cloudy,None,78,5,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,MA,7/13/08 21:15,Partly cloudy,None,78,5,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,MA,7/16/08 22:30,Clear,None,78,4,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,MA,7/20/08 21:30,Partly cloudy,None,80,4,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,MA,7/27/08 21:15,Clear,None,63,3,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,MA,8/4/08 21:30,Clear,None,69,1,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,MA,8/10/08 21:15,Cloudy,Light rain,60,4,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,MA,8/17/08 20:45,Clear,None,67,0,0,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,MA,8/24/08 21:00,Partly cloudy,None,63,0,0,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,MA,8/31/08 20:45,Clear,None,61,0,0,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,MA,5/24/09 21:45,Clear,None,63,4,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,MA,5/31/09 22:00,Clear,None,50,0,0,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,MA,6/7/09 21:00,Cloudy,Light rain,64,5,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,MA,6/14/09 21:30,Clear,None,59,5,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,MA,6/21/09 22:00,Cloudy,Misty,62,5,2,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,MA,6/28/09 22:00,Cloudy,None,66,5,2,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,MA,7/5/09 21:45,Clear,None,63,4,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,MA,7/13/09 21:15,Partly cloudy,None,63,4,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,MA,7/19/09 21:30,Partly cloudy,None,67,3,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,MA,8/2/09 21:15,Partly cloudy,None,67,3,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,MA,8/16/09 21:00,Clear,None,76,2,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,MA,6/1/08 21:30,Partly cloudy,Light rain,63,0,0,Suburb,Yes,No,No,No,No
US,MA,6/21/08 21:15,Clear,None,72,2,1,Suburb,Yes,No,No,No,No
US,MA,6/21/08 22:00,Clear,None,71,3,1,Suburb,Yes,No,No,No,No
US,MA,6/26/08 21:15,Partly cloudy,None,76,3,1,Suburb,Yes,No,No,No,No
US,MA,7/1/08 20:30,Partly cloudy,None,72,3,2,Suburb,Yes,No,No,No,No
US,MA,6/3/08 21:00,Cloudy,Misty,54,0,0,Rural: open area,Yes,1-2 times a month,No,No,No
US,MA,6/11/08 21:15,Clear,None,68,1,1,Rural: open area,Yes,1-2 times a month,No,No,No
US,MA,6/21/08 21:15,Partly cloudy,None,67,3,2,Rural: open area,Yes,1-2 times a month,No,No,No
US,MA,6/28/08 21:15,Cloudy,Misty,61,4,2,Rural: open area,Yes,1-2 times a month,No,No,No
US,MA,6/9/08 22:15,Partly cloudy,None,80,1,1,City,Yes,1-2 times a month,Yes,No,No
US,MA,6/14/09 22:00,Partly cloudy,Misty,58,3,1,City,Yes,1-2 times a month,Yes,No,No
US,MA,6/10/08 21:00,Partly cloudy,None,85,1,1,Suburban/rural mix,Yes,1-2 times a month,No,No,No
US,MA,6/25/08 21:15,Partly cloudy,None,68,4,2,Suburban/rural mix,Yes,1-2 times a month,No,No,No
US,NH,6/10/08 20:00,Clear,None,80,5,1,Rural: forest,Yes,1-2 times a month,Yes,No,No
US,NH,6/26/08 19:30,Clear,None,80,3,1,Rural: forest,Yes,1-2 times a month,Yes,No,No
US,MA,6/28/08 21:15,Cloudy,None,65,3,1,Suburb,Yes,Weekly,I don't know,No,I don't know
US,MA,7/5/08 21:30,Clear,None,68,3,2,Suburb,Yes,Weekly,I don't know,No,I don't know
US,MA,7/12/08 22:15,Clear,None,73,0,0,Suburb,Yes,Weekly,I don't know,No,I don't know
US,MA,7/19/08 20:45,Partly cloudy,None,78,3,2,Suburb,Yes,Weekly,I don't know,No,I don't know
US,MA,7/25/08 21:00,Clear,None,73,3,1,Suburb,Yes,Weekly,I don't know,No,I don't know
US,MA,8/2/08 22:00,Clear,None,69,0,0,Suburb,Yes,Weekly,I don't know,No,I don't know
US,MA,6/29/09 22:30,Partly cloudy,None,70,0,0,Suburb,Yes,Weekly,I don't know,No,I don't know
US,MA,7/4/09 21:45,Clear,None,65,0,0,Suburb,Yes,Weekly,I don't know,No,I don't know
US,MA,7/17/09 22:00,Cloudy,Light rain,73,2,1,Suburb,Yes,Weekly,I don't know,No,I don't know
US,MA,6/14/10 22:00,Clear,None,65,3,1,Suburb,Yes,Weekly,I don't know,No,I don't know
US,MA,6/24/10 22:15,Clear,None,71,2,1,Suburb,Yes,Weekly,I don't know,No,I don't know
US,MA,7/1/10 21:30,Partly cloudy,None,65,2,1,Suburb,Yes,Weekly,I don't know,No,I don't know
US,MA,6/1/08 21:00,Partly cloudy,None,62,3,1,Suburb,Yes,1-2 times a month,No,No,No
US,MA,6/2/08 21:45,Clear,None,63,4,1,Suburb,Yes,1-2 times a month,No,No,No
US,MA,6/3/08 21:30,Cloudy,None,71,3,>3,Suburb,Yes,1-2 times a month,No,No,No
US,MA,6/13/08 21:30,Clear,None,65,3,1,Suburb,Yes,1-2 times a month,No,No,No
US,MA,6/27/08 21:00,Cloudy,None,69,4,2,Suburb,Yes,1-2 times a month,No,No,No
US,MA,6/30/08 21:15,Clear,None,71,4,2,Suburb,Yes,1-2 times a month,No,No,No
US,MA,7/5/08 21:00,Partly cloudy,None,66,4,2,Suburb,Yes,1-2 times a month,No,No,No
US,MA,6/27/08 21:15,Partly cloudy,None,74,4,0,Rural: open area,Yes,Weekly,No,Yes,Trees
US,MA,7/10/08 21:00,Clear,None,70,3,>3,Rural: open area,Yes,Weekly,No,Yes,Trees
US,MA,6/9/08 21:15,Clear,None,85,2,1,Suburban/rural mix,NULL,<3 times a year,No,No,No
US,MA,6/19/08 21:30,Partly cloudy,None,76,3,2,Suburban/rural mix,NULL,<3 times a year,No,No,No
US,MA,6/21/08 21:00,Partly cloudy,None,75,2,1,Suburban/rural mix,NULL,<3 times a year,No,No,No
US,MA,6/26/08 21:15,Cloudy,None,69,3,2,Suburban/rural mix,NULL,<3 times a year,No,No,No
US,MA,7/2/08 21:30,Cloudy,Misty,66,2,1,Suburban/rural mix,NULL,<3 times a year,No,No,No
US,MA,7/4/08 21:15,Partly cloudy,None,67,3,2,Suburban/rural mix,NULL,<3 times a year,No,No,No
US,MA,7/7/08 21:00,Clear,None,81,4,1,Suburban/rural mix,NULL,<3 times a year,No,No,No
US,MA,5/19/09 20:45,Clear,None,63,0,0,Suburban/rural mix,NULL,<3 times a year,No,No,No
US,MA,5/24/09 21:15,Clear,None,69,0,0,Suburban/rural mix,NULL,<3 times a year,No,No,No
US,MA,5/30/09 21:00,Clear,None,65,0,0,Suburban/rural mix,NULL,<3 times a year,No,No,No
US,MA,6/7/09 21:30,Cloudy,None,68,3,1,Suburban/rural mix,NULL,<3 times a year,No,No,No
US,MA,6/23/09 22:15,Cloudy,Misty,65,3,2,Suburban/rural mix,NULL,<3 times a year,No,No,No
US,MA,7/5/09 21:15,Clear,None,70,3,1,Suburban/rural mix,NULL,<3 times a year,No,No,No
US,MA,6/26/11 20:45,Partly cloudy,None,77,4,2,Suburban/rural mix,NULL,<3 times a year,No,No,No
US,MA,7/1/11 20:45,Partly cloudy,None,74,4,2,Suburban/rural mix,NULL,<3 times a year,No,No,No
US,MA,7/18/11 21:15,Partly cloudy,None,77,3,2,Suburban/rural mix,NULL,<3 times a year,No,No,No
US,MA,6/14/08 15:15,Partly cloudy,None,75,2,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,MA,7/6/08 18:00,Partly cloudy,None,82,0,0,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,MA,9/26/08 13:00,Partly cloudy,Heavy rain,69,0,0,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,MA,5/16/09 14:15,Clear,None,75,2,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,MA,6/11/08 21:15,Clear,None,71,5,0,Suburban/rural mix,Yes,I don't know,Yes,I don't know,I don't know
US,MA,6/22/08 21:15,Partly cloudy,None,68,3,1,Suburban/rural mix,Yes,I don't know,Yes,I don't know,I don't know
US,MA,5/26/08 20:15,Partly cloudy,None,60,3,1,Suburban/rural mix,Yes,<3 times a year,No,No,No
US,MA,6/2/08 20:30,Partly cloudy,None,60,3,1,Suburban/rural mix,Yes,<3 times a year,No,No,No
US,MA,6/12/08 21:30,Clear,None,50,0,0,Suburban/rural mix,Yes,<3 times a year,No,No,No
US,MA,6/9/09 22:00,Cloudy,Light rain,55,5,1,Suburban/rural mix,Yes,<3 times a year,No,No,No
US,MA,6/15/09 23:30,Cloudy,None,57,5,1,Suburban/rural mix,Yes,<3 times a year,No,No,No
US,MA,6/23/09 22:45,Cloudy,None,64,5,1,Suburban/rural mix,Yes,<3 times a year,No,No,No
US,MA,6/27/09 22:30,Cloudy,None,64,5,1,Suburban/rural mix,Yes,<3 times a year,No,No,No
US,MA,7/12/09 22:30,Clear,None,55,2,1,Suburban/rural mix,Yes,<3 times a year,No,No,No
US,MA,7/16/09 1:00,Partly cloudy,None,56,2,1,Suburban/rural mix,Yes,<3 times a year,No,No,No
US,MA,6/14/10 23:00,Partly cloudy,None,60,5,2,Suburban/rural mix,Yes,<3 times a year,No,No,No
US,MA,6/29/08 20:00,Cloudy,Misty,80,0,0,Suburb,Yes,1-2 times a month,No,No,No
US,MA,6/3/08 21:30,Cloudy,None,68,1,2,Rural: open area,Yes,<3 times a year,No,No,No
US,MA,6/9/08 21:45,Clear,None,75,1,3,Rural: open area,Yes,<3 times a year,No,No,No
US,MA,6/10/08 21:00,Partly cloudy,None,75,4,2,Rural: open area,Yes,<3 times a year,No,No,No
US,MA,6/13/08 21:15,Clear,None,62,4,1,Rural: open area,Yes,<3 times a year,No,No,No
US,MA,6/15/08 21:30,Cloudy,None,60,4,1,Rural: open area,Yes,<3 times a year,No,No,No
US,MA,6/17/08 21:30,Clear,None,55,3,1,Rural: open area,Yes,<3 times a year,No,No,No
US,MA,6/19/08 22:30,Cloudy,None,60,4,1,Rural: open area,Yes,<3 times a year,No,No,No
US,MA,6/23/08 22:00,Cloudy,None,60,4,2,Rural: open area,Yes,<3 times a year,No,No,No
US,MA,6/30/08 21:30,Partly cloudy,None,70,4,2,Rural: open area,Yes,<3 times a year,No,No,No
US,MA,7/7/08 21:30,Partly cloudy,None,75,4,1,Rural: open area,Yes,<3 times a year,No,No,No
US,MA,7/15/08 21:30,Clear,None,66,3,1,Rural: open area,Yes,<3 times a year,No,No,No
US,MA,7/28/08 21:45,Partly cloudy,Light rain,70,1,1,Rural: open area,Yes,<3 times a year,No,No,No
US,MA,7/29/08 21:15,Clear,None,70,1,1,Rural: open area,Yes,<3 times a year,No,No,No
US,MA,6/2/08 21:15,Partly cloudy,None,69,2,1,Suburban/rural mix,Yes,1-2 times a month,No,No,No
US,MA,6/3/08 22:45,Cloudy,None,70,0,1,Suburban/rural mix,Yes,1-2 times a month,No,No,No
US,MA,6/16/08 20:30,Cloudy,None,63,0,1,Suburban/rural mix,Yes,1-2 times a month,No,No,No
US,MA,6/26/12 23:15,Partly cloudy,None,60,2,1,Suburban/rural mix,Yes,1-2 times a month,No,No,No
US,FL,6/3/08 22:45,Partly cloudy,None,84,3,1,Rural: open area,Yes,1-2 times a month,No,No,General
US,FL,6/7/08 22:00,Clear,None,84,0,0,Rural: open area,Yes,1-2 times a month,No,No,General
US,FL,6/22/08 21:00,Clear,None,85,2,1,Rural: open area,Yes,1-2 times a month,No,No,General
US,FL,7/10/08 21:00,Partly cloudy,Misty,85,2,1,Rural: open area,Yes,1-2 times a month,No,No,General
US,MA,6/13/08 23:00,Partly cloudy,None,71,0,0,Suburban/rural mix,Yes,1-2 times a month,Yes,No,No
US,MA,6/18/08 22:00,Partly cloudy,None,58,0,0,Suburban/rural mix,Yes,1-2 times a month,Yes,No,No
US,MA,6/21/08 23:15,Partly cloudy,None,68,2,1,Suburban/rural mix,Yes,1-2 times a month,Yes,No,No
US,MA,7/6/08 22:30,Clear,None,74,4,1,Suburban/rural mix,Yes,1-2 times a month,Yes,No,No
US,MA,8/9/08 22:45,Clear,None,61,0,0,Suburban/rural mix,Yes,1-2 times a month,Yes,No,No
US,MA,6/2/08 21:00,Clear,None,50,2,1,Rural: open area,Yes,<3 times a year,No,No,Trees
US,MA,6/19/08 21:15,Clear,None,59,5,1,Rural: open area,Yes,<3 times a year,No,No,Trees
US,MA,6/23/08 3:00,Cloudy,Misty,64,5,1,Rural: open area,Yes,<3 times a year,No,No,Trees
US,MA,6/27/08 22:00,Partly cloudy,None,68,5,1,Rural: open area,Yes,<3 times a year,No,No,Trees
US,MA,7/3/08 21:30,Clear,None,68,5,1,Rural: open area,Yes,<3 times a year,No,No,Trees
US,MA,6/8/09 23:00,Partly cloudy,None,53,3,1,Rural: open area,Yes,<3 times a year,No,No,Trees
US,MA,6/10/09 21:45,Partly cloudy,None,48,4,1,Rural: open area,Yes,<3 times a year,No,No,Trees
US,MA,6/15/09 21:45,Partly cloudy,None,48,4,1,Rural: open area,Yes,<3 times a year,No,No,Trees
US,MA,6/25/09 22:45,Partly cloudy,None,59,5,1,Rural: open area,Yes,<3 times a year,No,No,Trees
US,MA,5/20/10 21:15,Clear,None,60,4,1,Rural: open area,Yes,<3 times a year,No,No,Trees
US,MA,5/21/10 21:15,Clear,None,50,3,1,Rural: open area,Yes,<3 times a year,No,No,Trees
US,MA,6/5/10 22:30,Partly cloudy,None,70,5,1,Rural: open area,Yes,<3 times a year,No,No,Trees
US,MA,6/14/10 21:00,Cloudy,Light rain,60,5,1,Rural: open area,Yes,<3 times a year,No,No,Trees
US,MA,6/26/10 21:00,Partly cloudy,None,66,5,1,Rural: open area,Yes,<3 times a year,No,No,Trees
US,MA,6/20/11 21:30,Clear,None,70,5,1,Rural: open area,Yes,<3 times a year,No,No,Trees
US,MA,6/27/11 22:00,Partly cloudy,None,74,5,1,Rural: open area,Yes,<3 times a year,No,No,Trees
US,MA,6/19/12 21:45,Clear,None,68,5,1,Rural: open area,Yes,<3 times a year,No,No,Trees
US,MA,6/20/12 22:30,Clear,None,82,5,1,Rural: open area,Yes,<3 times a year,No,No,Trees
US,MA,6/5/13 21:30,Partly cloudy,None,62,5,1,Rural: open area,Yes,<3 times a year,No,No,Trees
US,MA,6/25/13 21:30,Partly cloudy,None,80,5,1,Rural: open area,Yes,<3 times a year,No,No,Trees
US,MA,7/13/13 21:00,Cloudy,None,75,4,1,Rural: open area,Yes,<3 times a year,No,No,Trees
US,MA,7/17/13 21:00,Clear,None,80,4,1,Rural: open area,Yes,<3 times a year,No,No,Trees
US,MA,6/3/08 22:15,Clear,None,64,5,1,Suburban/rural mix,NULL,<3 times a year,Yes,No,No
US,MA,6/11/08 22:30,Clear,None,70,3,1,Rural: open area,Yes,1-2 times a month,No,No,No
US,MA,6/17/08 23:30,Partly cloudy,None,62,5,2,Rural: open area,Yes,1-2 times a month,No,No,No
US,MA,6/25/08 22:00,Partly cloudy,None,69,5,2,Rural: open area,Yes,1-2 times a month,No,No,No
US,MA,7/3/08 23:45,Foggy,None,66,5,1,Rural: open area,Yes,1-2 times a month,No,No,No
US,MA,7/11/08 20:45,Partly cloudy,None,72,4,1,Rural: open area,Yes,1-2 times a month,No,No,No
